                            [(10, 61), (11, 68), (36, 93), (43, 85), (75, 99), (75, 83), (49, 69), (58, 65), (67, 60), (73, 44), (56, 15), (51, 2), (8, 10), (22, 38)]
                            [(19, 11), (33, 17), (34, 3), (41, 10), (78, 2), (92, 30), (86, 57), (48, 91), (46, 87), (26, 93), (10, 58), (7, 53), (4, 41), (18, 16)]
                            [(47, 52), (48, 43), (30, 38), (23, 20), (9, 24), (4, 67), (52, 72), (79, 93), (69, 58), (90, 15), (100, 6), (76, 3), (71, 20), (60, 46)]
                            [(32, 59), (43, 82), (48, 95), (47, 79), (50, 71), (72, 50), (93, 56), (95, 48), (87, 25), (97, 17), (54, 5), (6, 7), (21, 24), (20, 48)]
                            [(31, 18), (20, 5), (16, 19), (16, 47), (11, 48), (5, 57), (8, 69), (15, 66), (17, 60), (78, 91), (72, 70), (68, 60), (49, 41), (80, 1)]
                            [(15, 12), (26, 47), (17, 58), (33, 81), (68, 92), (78, 95), (88, 89), (97, 64), (97, 41), (68, 58), (59, 52), (74, 38), (77, 26), (59, 7)]
                            [(7, 55), (3, 46), (13, 26), (37, 20), (43, 5), (51, 3), (61, 36), (56, 59), (68, 57), (78, 63), (95, 99), (67, 71), (45, 82), (9, 75)]
                            [(29, 30), (26, 30), (51, 13), (59, 23), (79, 6), (69, 22), (69, 42), (76, 41), (88, 46), (99, 94), (69, 78), (54, 71), (56, 66), (49, 44)]
                            [(11, 40), (2, 58), (39, 52), (64, 78), (67, 82), (82, 58), (80, 19), (94, 3), (73, 11), (57, 19), (54, 6), (45, 15), (39, 27), (19, 42)]
                            [(92, 59), (88, 28), (81, 22), (70, 23), (93, 4), (81, 3), (56, 1), (42, 7), (14, 14), (10, 13), (25, 29), (25, 84), (69, 71), (79, 72)]
                            [(34, 35), (24, 30), (2, 54), (29, 65), (43, 64), (52, 49), (71, 60), (76, 56), (96, 33), (73, 9), (53, 5), (25, 8), (7, 3), (31, 21)]
                            [(44, 29), (12, 5), (23, 31), (31, 51), (40, 66), (31, 88), (21, 88), (10, 94), (36, 100), (93, 77), (88, 57), (88, 53), (86, 24), (52, 49)]
                            [(57, 66), (27, 79), (17, 79), (4, 78), (12, 67), (31, 55), (2, 5), (10, 5), (37, 15), (45, 9), (59, 10), (52, 33), (87, 45), (91, 68)]
                            [(78, 52), (70, 78), (67, 81), (26, 84), (7, 97), (15, 83), (14, 60), (15, 19), (44, 36), (41, 41), (56, 49), (58, 54), (77, 16), (99, 27)]
                            [(51, 44), (19, 54), (16, 57), (9, 76), (10, 87), (82, 97), (95, 64), (76, 58), (92, 36), (87, 1), (59, 11), (44, 11), (29, 0), (39, 15)]
                            [(9, 19), (1, 1), (44, 7), (46, 6), (44, 11), (62, 61), (98, 68), (78, 82), (67, 85), (50, 86), (52, 71), (24, 46), (27, 27), (1, 29)]
                            [(76, 32), (84, 30), (94, 21), (89, 7), (37, 7), (25, 2), (16, 30), (14, 92), (40, 82), (46, 94), (51, 89), (81, 59), (84, 44), (71, 46)]
                            [(6, 60), (22, 45), (11, 12), (37, 1), (52, 4), (58, 4), (82, 16), (88, 25), (66, 48), (64, 66), (70, 86), (44, 59), (32, 51), (11, 85)]
                            [(17, 53), (37, 61), (46, 65), (34, 69), (26, 85), (13, 99), (29, 94), (44, 81), (61, 100), (68, 79), (72, 61), (82, 54), (57, 14), (45, 26)]
                            [(28, 65), (59, 98), (73, 80), (71, 55), (99, 51), (96, 27), (77, 12), (54, 26), (34, 42), (20, 43), (1, 7), (5, 55), (8, 56), (8, 64)]
                            [(99, 7), (97, 29), (80, 39), (62, 48), (73, 67), (91, 88), (47, 69), (26, 89), (7, 89), (26, 78), (31, 57), (42, 53), (26, 26), (24, 12)]
                            [(93, 14), (91, 14), (82, 21), (90, 54), (75, 55), (58, 75), (41, 78), (16, 81), (16, 72), (3, 74), (7, 33), (18, 36), (39, 16), (89, 4)]
                            [(45, 54), (23, 42), (18, 21), (6, 10), (57, 1), (88, 57), (88, 58), (94, 85), (72, 84), (41, 84), (24, 80), (11, 77), (39, 69), (49, 61)]
                            [(26, 9), (24, 8), (18, 21), (1, 44), (10, 62), (0, 87), (8, 89), (23, 90), (41, 74), (31, 41), (44, 32), (72, 34), (97, 0), (38, 8)]
                            [(95, 16), (75, 50), (84, 85), (60, 85), (16, 84), (2, 91), (7, 62), (38, 28), (23, 28), (22, 27), (15, 25), (22, 14), (24, 4), (52, 6)]
                            [(2, 39), (24, 53), (37, 64), (38, 83), (64, 67), (68, 58), (72, 62), (75, 57), (82, 47), (55, 38), (62, 27), (58, 17), (23, 13), (15, 9)]
                            [(76, 81), (50, 63), (39, 74), (6, 33), (26, 24), (64, 16), (90, 24), (70, 39), (59, 44), (52, 49), (78, 66), (97, 83), (93, 84), (88, 100)]
                            [(62, 82), (82, 94), (90, 66), (100, 18), (83, 7), (53, 8), (45, 14), (21, 26), (5, 26), (14, 40), (62, 57), (49, 78), (44, 96), (53, 97)]
                            [(70, 65), (67, 5), (57, 2), (40, 54), (22, 51), (12, 39), (11, 39), (16, 63), (0, 72), (23, 75), (31, 75), (37, 93), (50, 91), (90, 73)]
                            [(62, 22), (59, 31), (54, 22), (44, 6), (20, 28), (39, 54), (12, 72), (48, 95), (55, 71), (64, 58), (98, 66), (72, 40), (75, 36), (76, 19)]
                            [(83, 34), (64, 37), (96, 72), (77, 97), (70, 93), (60, 95), (48, 77), (29, 63), (44, 56), (36, 52), (3, 8), (34, 12), (63, 4), (81, 15)]
                            [(15, 70), (15, 70), (9, 46), (17, 24), (24, 9), (36, 36), (50, 23), (59, 18), (99, 51), (72, 93), (64, 74), (57, 68), (50, 76), (26, 92)]
                            [(38, 45), (11, 19), (11, 31), (1, 38), (35, 88), (38, 66), (47, 68), (71, 64), (81, 49), (94, 22), (92, 15), (84, 23), (74, 20), (56, 39)]
                            [(41, 46), (30, 83), (12, 54), (16, 35), (10, 34), (2, 4), (22, 5), (49, 1), (53, 9), (58, 6), (60, 5), (91, 16), (84, 24), (95, 54)]
                            [(69, 100), (66, 65), (99, 50), (90, 17), (75, 20), (24, 16), (14, 25), (18, 38), (23, 43), (32, 53), (29, 63), (12, 76), (22, 93), (41, 85)]
                            [(35, 35), (22, 1), (2, 13), (19, 32), (9, 58), (51, 76), (62, 91), (83, 91), (90, 97), (86, 48), (96, 31), (68, 39), (64, 41), (54, 53)]
                            [(32, 47), (46, 66), (55, 57), (60, 56), (67, 36), (74, 26), (97, 99), (74, 96), (30, 99), (13, 90), (17, 56), (6, 48), (2, 0), (10, 16)]
                            [(78, 27), (89, 69), (85, 76), (78, 86), (62, 81), (44, 53), (13, 87), (2, 54), (1, 51), (26, 17), (40, 3), (95, 6), (91, 10), (87, 13)]
                            [(49, 64), (36, 84), (46, 98), (88, 79), (76, 35), (79, 29), (52, 20), (49, 2), (21, 21), (20, 18), (1, 7), (1, 33), (0, 41), (44, 42)]
                            [(7, 68), (54, 89), (77, 85), (70, 77), (79, 38), (62, 26), (91, 7), (79, 4), (67, 4), (24, 4), (38, 36), (53, 45), (44, 60), (27, 69)]
                            [(41, 16), (6, 22), (31, 63), (30, 75), (22, 85), (31, 90), (51, 66), (63, 52), (90, 72), (83, 51), (92, 43), (93, 35), (83, 7), (46, 8)]
                            [(40, 65), (27, 79), (9, 36), (9, 20), (34, 37), (48, 27), (57, 8), (69, 1), (82, 7), (75, 35), (85, 46), (65, 68), (69, 95), (58, 81)]
                            [(87, 77), (78, 90), (59, 95), (24, 95), (16, 57), (2, 40), (18, 17), (32, 40), (32, 49), (54, 41), (54, 24), (66, 23), (89, 54), (83, 66)]
                            [(10, 17), (8, 23), (9, 48), (0, 59), (1, 97), (26, 98), (51, 74), (75, 99), (86, 93), (68, 55), (78, 43), (47, 40), (25, 25), (25, 17)]
                            [(33, 71), (32, 78), (22, 92), (52, 89), (72, 88), (71, 71), (71, 4), (13, 0), (15, 15), (32, 29), (34, 40), (9, 49), (32, 58), (34, 64)]
                            [(51, 90), (38, 94), (32, 82), (7, 0), (92, 12), (87, 41), (79, 38), (69, 40), (76, 51), (64, 66), (60, 74), (69, 96), (69, 98), (63, 98)]
                            [(53, 20), (86, 15), (85, 25), (82, 44), (78, 73), (98, 88), (72, 97), (56, 54), (30, 51), (21, 61), (16, 82), (12, 55), (18, 38), (34, 8)]
                            [(72, 2), (43, 7), (34, 17), (15, 6), (9, 20), (15, 73), (16, 88), (23, 68), (44, 62), (56, 55), (70, 57), (97, 70), (73, 47), (75, 36)]
                            [(9, 19), (3, 36), (1, 85), (41, 76), (66, 85), (88, 89), (80, 55), (58, 41), (66, 29), (55, 22), (64, 14), (51, 11), (36, 23), (32, 23)]
                            [(87, 88), (81, 60), (86, 44), (68, 37), (57, 41), (68, 20), (66, 10), (49, 14), (39, 0), (40, 19), (22, 61), (6, 89), (32, 76), (60, 99)]
                            [(31, 22), (1, 18), (7, 28), (25, 59), (6, 79), (48, 80), (62, 88), (63, 74), (59, 67), (95, 43), (77, 20), (65, 11), (49, 39), (31, 30)]
                            [(19, 45), (33, 27), (45, 43), (62, 30), (69, 26), (89, 21), (90, 42), (55, 64), (70, 77), (53, 87), (46, 81), (42, 73), (6, 61), (19, 55)]
                            [(23, 41), (40, 29), (35, 22), (37, 8), (94, 19), (90, 26), (77, 76), (81, 84), (93, 100), (68, 97), (34, 84), (4, 70), (19, 63), (24, 46)]
                            [(56, 4), (65, 43), (64, 51), (87, 85), (62, 95), (42, 79), (49, 55), (36, 40), (38, 31), (7, 31), (9, 26), (5, 11), (15, 15), (39, 11)]
                            [(6, 11), (26, 22), (21, 35), (20, 66), (13, 88), (27, 74), (94, 82), (99, 72), (91, 58), (91, 41), (60, 39), (55, 30), (43, 6), (30, 6)]
                            [(32, 81), (15, 92), (32, 62), (26, 43), (20, 39), (8, 28), (35, 33), (63, 37), (82, 15), (87, 44), (100, 55), (95, 71), (72, 89), (65, 59)]
                            [(90, 55), (58, 7), (31, 51), (23, 49), (15, 47), (14, 41), (8, 46), (4, 69), (43, 64), (60, 64), (55, 81), (71, 100), (73, 96), (76, 83)]
                            [(73, 73), (59, 76), (58, 65), (27, 73), (39, 50), (26, 43), (9, 34), (43, 15), (64, 28), (79, 8), (100, 44), (94, 64), (100, 85), (79, 62)]
                            [(38, 28), (57, 21), (65, 23), (76, 11), (75, 39), (68, 46), (64, 49), (90, 54), (100, 88), (58, 82), (52, 82), (19, 47), (6, 24), (20, 13)]
                            [(26, 25), (6, 8), (4, 23), (0, 25), (13, 36), (17, 36), (33, 41), (50, 66), (68, 86), (69, 89), (73, 91), (100, 37), (87, 16), (43, 20)]
                            [(76, 16), (97, 2), (87, 70), (91, 73), (95, 93), (59, 75), (49, 84), (30, 95), (28, 61), (2, 43), (0, 37), (21, 32), (37, 35), (57, 51)]
                            [(76, 5), (69, 17), (57, 21), (49, 9), (36, 16), (40, 25), (30, 48), (25, 86), (18, 90), (32, 92), (75, 79), (85, 67), (84, 19), (80, 19)]
                            [(56, 70), (42, 88), (66, 95), (81, 85), (91, 83), (76, 70), (74, 57), (53, 46), (60, 34), (83, 4), (83, 0), (25, 5), (18, 32), (47, 54)]
                            [(19, 95), (46, 89), (58, 58), (84, 87), (83, 60), (93, 53), (92, 10), (56, 18), (42, 22), (22, 34), (13, 39), (21, 55), (27, 78), (9, 95)]
                            [(18, 42), (11, 34), (26, 22), (38, 38), (78, 55), (96, 53), (57, 93), (48, 76), (7, 94), (0, 100), (6, 92), (29, 64), (37, 52), (25, 39)]
                            [(17, 59), (10, 50), (16, 6), (23, 8), (33, 29), (45, 21), (47, 37), (75, 36), (84, 52), (82, 61), (56, 88), (52, 85), (39, 97), (30, 82)]
                            [(9, 70), (8, 57), (18, 45), (34, 45), (19, 26), (1, 20), (31, 4), (37, 6), (87, 16), (93, 89), (65, 96), (30, 79), (23, 89), (10, 95)]
                            [(1, 31), (11, 32), (6, 24), (12, 14), (24, 21), (27, 0), (73, 3), (82, 34), (64, 56), (75, 68), (37, 93), (25, 100), (18, 86), (1, 57)]
                            [(99, 86), (84, 91), (69, 74), (30, 67), (38, 54), (43, 55), (51, 40), (30, 38), (18, 18), (52, 15), (66, 1), (73, 9), (87, 18), (87, 59)]
                            [(35, 32), (40, 44), (4, 82), (5, 98), (75, 83), (77, 63), (99, 43), (89, 26), (77, 23), (76, 18), (71, 14), (43, 3), (13, 21), (20, 23)]
                            [(73, 25), (84, 5), (56, 14), (44, 22), (20, 3), (4, 64), (12, 87), (23, 84), (41, 81), (54, 66), (52, 62), (42, 57), (54, 37), (66, 26)]
                            [(7, 98), (6, 77), (10, 54), (32, 52), (40, 37), (52, 29), (65, 4), (83, 36), (86, 41), (49, 58), (60, 68), (48, 80), (30, 71), (27, 85)]
                            [(3, 96), (12, 55), (28, 46), (33, 37), (30, 15), (45, 31), (93, 19), (99, 16), (100, 22), (95, 66), (79, 56), (52, 57), (62, 90), (29, 79)]
                            [(6, 58), (3, 49), (4, 38), (0, 36), (2, 4), (31, 29), (35, 38), (61, 6), (64, 0), (63, 11), (72, 46), (63, 61), (18, 86), (8, 80)]
                            [(14, 100), (33, 34), (45, 33), (46, 19), (36, 5), (57, 13), (61, 4), (68, 10), (83, 9), (73, 21), (87, 37), (87, 39), (75, 36), (23, 86)]
                            [(36, 42), (18, 54), (14, 77), (30, 94), (58, 87), (62, 96), (67, 89), (67, 61), (71, 43), (65, 37), (97, 27), (84, 1), (73, 12), (4, 0)]
                            [(88, 35), (89, 43), (99, 66), (97, 65), (91, 65), (90, 66), (70, 54), (59, 44), (27, 90), (3, 22), (17, 35), (31, 35), (40, 33), (87, 0)]
                            [(99, 25), (100, 17), (84, 9), (16, 13), (9, 36), (25, 42), (34, 54), (31, 66), (10, 76), (33, 96), (51, 100), (53, 98), (50, 79), (84, 59)]
                            [(75, 19), (94, 13), (73, 43), (74, 55), (69, 66), (60, 69), (39, 82), (7, 84), (31, 75), (44, 50), (57, 40), (34, 18), (30, 8), (34, 11)]
                            [(16, 26), (15, 19), (50, 10), (86, 9), (98, 18), (97, 32), (72, 48), (72, 77), (84, 82), (78, 96), (69, 88), (21, 99), (19, 85), (37, 66)]
                            [(63, 55), (56, 49), (50, 87), (38, 88), (31, 76), (36, 68), (29, 62), (36, 61), (40, 47), (35, 33), (40, 12), (53, 22), (67, 13), (100, 50)]
                            [(11, 23), (42, 46), (21, 71), (35, 84), (68, 94), (98, 80), (71, 61), (65, 48), (57, 43), (70, 18), (97, 0), (94, 1), (31, 11), (14, 15)]
                            [(91, 42), (62, 66), (52, 82), (48, 85), (32, 63), (16, 69), (17, 67), (21, 53), (14, 25), (29, 22), (54, 28), (59, 34), (74, 30), (80, 23)]
                            [(0, 14), (0, 84), (15, 90), (20, 94), (50, 83), (78, 85), (79, 47), (92, 37), (100, 35), (88, 34), (83, 24), (35, 46), (28, 50), (27, 44)]
                            [(33, 35), (19, 44), (4, 67), (19, 36), (23, 5), (34, 2), (91, 1), (78, 25), (82, 40), (81, 46), (80, 78), (69, 49), (66, 41), (60, 44)]
                            [(87, 96), (62, 89), (48, 88), (36, 55), (21, 62), (8, 63), (26, 18), (29, 16), (49, 24), (60, 54), (72, 41), (97, 63), (95, 72), (97, 100)]
                            [(59, 27), (99, 51), (86, 89), (75, 91), (71, 85), (59, 92), (39, 74), (38, 63), (44, 58), (40, 48), (37, 53), (19, 54), (2, 39), (60, 0)]
                            [(78, 12), (65, 13), (66, 1), (24, 0), (6, 18), (18, 44), (13, 86), (41, 94), (74, 85), (49, 48), (69, 45), (85, 44), (87, 22), (82, 9)]
                            [(17, 97), (19, 35), (4, 14), (2, 7), (52, 24), (78, 4), (70, 37), (56, 47), (67, 48), (81, 49), (94, 61), (88, 85), (93, 99), (65, 90)]
                            [(56, 68), (30, 80), (18, 59), (34, 57), (34, 47), (35, 31), (4, 24), (21, 4), (80, 8), (98, 19), (91, 55), (77, 62), (81, 92), (68, 90)]
                            [(6, 1), (32, 1), (64, 13), (94, 51), (95, 86), (80, 96), (53, 99), (5, 78), (4, 75), (27, 73), (39, 55), (19, 27), (23, 16), (5, 6)]
                            [(73, 91), (90, 95), (98, 74), (94, 64), (98, 36), (49, 1), (23, 33), (18, 62), (25, 64), (35, 74), (19, 77), (22, 95), (23, 100), (60, 88)]
                            [(43, 21), (23, 11), (31, 41), (7, 66), (64, 73), (70, 70), (76, 74), (75, 92), (87, 98), (96, 73), (84, 46), (99, 16), (93, 14), (48, 30)]
                            [(82, 78), (52, 70), (4, 85), (14, 71), (18, 56), (7, 54), (6, 3), (33, 31), (37, 35), (53, 28), (90, 1), (94, 7), (80, 30), (91, 48)]
                            [(72, 31), (68, 25), (63, 13), (51, 22), (51, 49), (18, 51), (23, 82), (34, 78), (48, 72), (75, 87), (95, 89), (83, 66), (95, 42), (96, 6)]
                            [(35, 73), (36, 92), (41, 85), (82, 72), (99, 13), (88, 3), (65, 0), (56, 7), (50, 22), (27, 36), (49, 45), (56, 47), (60, 49), (44, 58)]
                            [(76, 91), (83, 93), (79, 85), (95, 68), (92, 33), (77, 1), (75, 20), (61, 31), (42, 13), (21, 13), (9, 33), (40, 87), (49, 77), (60, 81)]
                            [(38, 65), (21, 68), (35, 98), (77, 88), (95, 94), (92, 68), (94, 62), (54, 38), (56, 31), (63, 9), (21, 25), (24, 42), (34, 45), (47, 55)]
                            [(14, 29), (19, 19), (16, 10), (15, 4), (46, 0), (69, 16), (94, 10), (84, 37), (73, 37), (52, 63), (48, 61), (15, 81), (7, 82), (32, 49)]
                            [(70, 37), (86, 39), (96, 27), (98, 66), (58, 91), (25, 65), (11, 45), (17, 38), (31, 35), (31, 17), (0, 11), (34, 2), (74, 11), (65, 28)]
                            [(89, 31), (80, 26), (92, 10), (46, 0), (20, 29), (30, 63), (2, 71), (8, 74), (27, 98), (41, 88), (41, 79), (47, 77), (58, 90), (99, 84)]
                            [(37, 65), (35, 66), (23, 98), (4, 88), (5, 85), (10, 71), (13, 31), (38, 25), (67, 8), (82, 12), (72, 34), (86, 44), (58, 77), (50, 63)]
                            [(100, 80), (95, 73), (76, 24), (83, 18), (89, 9), (45, 0), (40, 10), (35, 18), (19, 26), (14, 56), (37, 55), (37, 66), (55, 60), (79, 70)]
                            [(51, 86), (49, 91), (42, 90), (13, 95), (37, 27), (68, 1), (72, 27), (86, 42), (92, 49), (88, 52), (78, 55), (75, 71), (93, 73), (99, 97)]
                            [(15, 78), (19, 62), (34, 32), (53, 48), (58, 46), (58, 38), (95, 8), (90, 45), (88, 52), (78, 66), (72, 66), (49, 76), (46, 92), (36, 94)]
                            [(92, 79), (87, 96), (39, 96), (20, 87), (30, 61), (2, 4), (24, 28), (37, 31), (40, 31), (68, 62), (69, 67), (68, 71), (73, 67), (97, 71)]
                            [(17, 71), (33, 74), (50, 97), (64, 62), (55, 52), (56, 46), (60, 47), (77, 22), (79, 14), (59, 29), (54, 24), (21, 27), (17, 55), (22, 57)]
                            [(50, 87), (59, 63), (77, 76), (88, 40), (55, 6), (27, 1), (30, 49), (20, 59), (21, 67), (9, 61), (11, 79), (12, 85), (26, 98), (35, 87)]
                            [(56, 93), (10, 86), (10, 45), (6, 35), (37, 5), (69, 2), (72, 9), (92, 5), (77, 34), (75, 44), (69, 41), (63, 45), (82, 78), (73, 100)]
                            [(4, 41), (17, 28), (58, 9), (73, 19), (95, 63), (93, 71), (88, 70), (88, 73), (89, 80), (72, 81), (69, 75), (38, 54), (21, 43), (12, 62)]
                            [(51, 26), (53, 17), (59, 16), (61, 17), (67, 30), (59, 36), (49, 45), (96, 90), (63, 85), (57, 86), (56, 83), (33, 68), (22, 64), (25, 21)]
                            [(92, 98), (26, 93), (22, 92), (16, 75), (1, 33), (11, 9), (14, 6), (33, 4), (50, 3), (35, 33), (30, 54), (41, 56), (58, 47), (72, 43)]
                            [(85, 91), (93, 89), (70, 30), (74, 23), (87, 13), (59, 14), (26, 6), (22, 9), (11, 26), (34, 32), (46, 80), (60, 72), (79, 82), (78, 92)]
                            [(42, 12), (48, 14), (54, 20), (73, 17), (99, 25), (67, 28), (54, 50), (54, 61), (41, 82), (41, 90), (31, 74), (22, 42), (37, 35), (16, 18)]
                            [(50, 87), (61, 67), (45, 62), (40, 37), (75, 9), (59, 11), (26, 16), (9, 49), (8, 69), (19, 65), (23, 75), (20, 86), (35, 76), (37, 77)]
                            [(91, 1), (87, 48), (71, 56), (77, 69), (90, 72), (92, 84), (85, 87), (34, 99), (11, 79), (7, 48), (16, 18), (18, 13), (44, 14), (63, 34)]
                            [(74, 20), (74, 30), (55, 56), (60, 64), (20, 64), (3, 70), (12, 79), (17, 81), (32, 87), (64, 75), (92, 72), (93, 38), (98, 12), (86, 14)]
                            [(82, 50), (75, 40), (73, 41), (67, 52), (59, 39), (76, 12), (21, 8), (9, 52), (0, 75), (18, 85), (58, 84), (64, 71), (84, 92), (87, 55)]
                            [(29, 93), (11, 48), (33, 23), (97, 5), (97, 9), (97, 33), (93, 36), (93, 33), (83, 29), (69, 49), (58, 60), (89, 89), (41, 81), (35, 88)]
                            [(16, 88), (19, 85), (42, 100), (77, 99), (82, 65), (77, 47), (78, 46), (77, 42), (72, 24), (47, 12), (37, 26), (17, 45), (29, 59), (0, 76)]
                            [(15, 68), (2, 66), (0, 72), (3, 97), (27, 100), (39, 100), (71, 79), (79, 79), (96, 84), (90, 60), (68, 19), (46, 12), (52, 60), (51, 64)]
                            [(78, 62), (89, 91), (29, 86), (5, 76), (20, 47), (28, 52), (30, 53), (39, 41), (29, 28), (57, 23), (80, 29), (86, 31), (73, 49), (83, 53)]
                            [(85, 14), (93, 3), (99, 24), (94, 44), (88, 73), (74, 53), (59, 43), (12, 99), (11, 8), (28, 2), (57, 29), (58, 32), (65, 17), (85, 19)]
                            [(72, 68), (84, 56), (99, 62), (74, 86), (66, 83), (43, 78), (1, 92), (12, 13), (27, 21), (34, 12), (45, 24), (37, 46), (47, 50), (50, 51)]
                            [(79, 71), (52, 83), (25, 96), (21, 100), (27, 77), (11, 64), (0, 69), (8, 34), (2, 14), (20, 24), (65, 59), (67, 64), (79, 51), (94, 75)]
                            [(98, 21), (75, 19), (70, 41), (95, 80), (97, 81), (79, 92), (67, 96), (47, 76), (39, 62), (1, 96), (10, 21), (30, 1), (70, 12), (81, 3)]
                            [(76, 99), (90, 76), (90, 71), (91, 42), (70, 37), (98, 8), (48, 5), (1, 29), (17, 52), (23, 65), (7, 76), (0, 85), (16, 94), (52, 61)]
                            [(49, 46), (29, 51), (26, 54), (38, 96), (3, 57), (17, 14), (56, 0), (74, 14), (77, 25), (87, 42), (80, 39), (66, 37), (55, 36), (50, 34)]
                            [(21, 57), (23, 90), (22, 97), (43, 67), (43, 36), (54, 30), (72, 18), (83, 30), (97, 6), (65, 6), (51, 16), (43, 10), (35, 17), (13, 42)]
                            [(61, 2), (45, 8), (31, 0), (15, 15), (5, 58), (5, 94), (15, 93), (18, 91), (64, 94), (98, 100), (78, 74), (78, 60), (93, 37), (81, 17)]
                            [(75, 19), (15, 12), (1, 52), (1, 98), (15, 63), (23, 44), (44, 40), (41, 55), (65, 72), (68, 77), (76, 76), (74, 86), (100, 85), (90, 18)]
                            [(32, 47), (30, 48), (12, 60), (10, 100), (37, 96), (39, 74), (48, 63), (95, 57), (83, 44), (82, 42), (95, 15), (84, 15), (7, 15), (18, 35)]
                            [(18, 24), (24, 23), (28, 36), (20, 71), (24, 81), (44, 90), (59, 72), (58, 56), (80, 53), (85, 40), (87, 10), (77, 17), (37, 8), (0, 17)]
                            [(98, 90), (34, 70), (8, 57), (14, 11), (26, 1), (26, 24), (36, 46), (47, 38), (63, 26), (64, 34), (85, 54), (91, 54), (100, 43), (99, 84)]
                            [(6, 96), (28, 87), (45, 77), (44, 59), (60, 61), (76, 53), (83, 43), (78, 41), (72, 24), (79, 13), (72, 13), (39, 11), (32, 0), (30, 25)]
                            [(65, 4), (95, 23), (90, 33), (100, 66), (90, 74), (82, 100), (33, 98), (8, 89), (3, 49), (13, 55), (23, 64), (64, 61), (47, 37), (67, 22)]
                            [(47, 2), (47, 15), (96, 12), (93, 39), (79, 54), (99, 95), (83, 80), (71, 75), (41, 64), (41, 64), (40, 54), (41, 39), (2, 42), (16, 8)]
                            [(10, 13), (34, 23), (36, 27), (71, 22), (89, 20), (90, 33), (87, 33), (76, 34), (82, 48), (71, 59), (71, 65), (61, 92), (57, 57), (7, 35)]
                            [(17, 52), (5, 30), (2, 25), (12, 26), (59, 21), (68, 33), (68, 60), (95, 59), (87, 77), (92, 77), (96, 89), (88, 88), (26, 87), (18, 71)]
                            [(78, 76), (47, 97), (56, 66), (52, 59), (29, 55), (35, 51), (41, 33), (19, 0), (55, 20), (95, 6), (88, 43), (83, 50), (73, 48), (95, 76)]
                            [(89, 69), (95, 21), (99, 7), (28, 16), (26, 15), (10, 16), (21, 28), (14, 42), (23, 87), (26, 86), (45, 64), (51, 73), (65, 97), (71, 75)]
                            [(8, 3), (47, 6), (100, 7), (92, 25), (73, 39), (80, 50), (84, 60), (88, 65), (86, 90), (76, 68), (53, 68), (40, 43), (33, 16), (15, 10)]
                            [(25, 41), (21, 46), (6, 57), (2, 57), (2, 53), (5, 21), (26, 25), (86, 24), (99, 71), (90, 80), (42, 95), (38, 57), (33, 54), (29, 50)]
                            [(14, 63), (22, 26), (16, 16), (32, 10), (39, 16), (45, 30), (59, 17), (76, 25), (47, 71), (28, 100), (15, 98), (22, 89), (26, 81), (27, 63)]
                            [(68, 13), (86, 51), (90, 81), (89, 91), (75, 100), (68, 82), (68, 78), (39, 86), (28, 69), (10, 79), (5, 23), (37, 32), (47, 5), (46, 1)]
                            [(61, 66), (71, 55), (87, 86), (51, 98), (21, 89), (19, 78), (31, 75), (14, 51), (25, 32), (17, 9), (57, 0), (44, 48), (52, 56), (47, 66)]
                            [(4, 60), (18, 87), (22, 98), (43, 91), (46, 93), (79, 70), (81, 63), (87, 63), (99, 2), (84, 11), (70, 50), (45, 50), (29, 33), (23, 60)]
                            [(73, 12), (60, 20), (59, 29), (31, 20), (7, 18), (35, 50), (33, 51), (27, 59), (39, 66), (38, 94), (35, 100), (77, 76), (62, 49), (74, 27)]
                            [(67, 26), (35, 61), (10, 66), (7, 71), (13, 85), (28, 94), (29, 97), (49, 84), (79, 70), (97, 53), (78, 48), (71, 44), (76, 24), (71, 25)]
                            [(41, 73), (76, 92), (61, 53), (61, 47), (87, 41), (100, 3), (58, 9), (5, 13), (24, 23), (27, 25), (50, 31), (40, 41), (42, 51), (24, 60)]
                            [(23, 48), (22, 20), (34, 26), (55, 4), (60, 40), (81, 32), (95, 35), (93, 39), (80, 53), (71, 63), (56, 71), (27, 60), (2, 70), (11, 44)]
                            [(8, 84), (20, 43), (20, 34), (2, 36), (13, 12), (29, 3), (35, 6), (77, 47), (89, 36), (96, 49), (90, 71), (79, 99), (46, 93), (21, 88)]
                            [(46, 90), (70, 98), (78, 94), (97, 44), (61, 0), (51, 8), (4, 25), (30, 26), (49, 36), (60, 37), (64, 50), (68, 58), (49, 55), (49, 63)]
                            [(24, 34), (2, 7), (19, 11), (41, 18), (67, 20), (95, 36), (90, 44), (98, 69), (75, 82), (71, 55), (43, 65), (39, 57), (0, 55), (6, 46)]
                            [(81, 80), (75, 73), (42, 66), (40, 77), (43, 92), (37, 94), (30, 96), (5, 77), (25, 12), (29, 7), (48, 20), (72, 15), (79, 60), (82, 78)]
                            [(55, 16), (60, 48), (96, 22), (91, 65), (79, 90), (59, 100), (54, 90), (44, 96), (26, 88), (32, 80), (19, 65), (1, 23), (4, 3), (43, 28)]
                            [(10, 22), (64, 0), (64, 29), (56, 36), (73, 40), (74, 48), (72, 62), (98, 70), (98, 73), (83, 80), (76, 99), (56, 66), (28, 61), (0, 90)]
